time	[A]	[C]	[D]	[dummy_S]	[fba__A]	[fba__B1]	[fba__B2]	[fba__C]	EX_A	EX_C	R4	fba__R1	fba__R2	fba__R3	update__update_A	update__update_C	bounds__k1	bounds__lb_default	dt	fba__ub_default	fba__zero	k_R4	lb_EX_A	lb_EX_C	pEX_A	pEX_C	ub_EX_A	ub_EX_C	ub_R1
22.0	-1.89084858881e-15	1.90390586664	8.09609413289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.190390586664	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-19.0390586664	0.0	0.0	1000.0	1000.0	0.0122756168407
23.0	-1.89084858881e-15	1.72272451777	8.27727548176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.172272451777	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-17.2272451777	0.0	0.0	1000.0	1000.0	0.0100503484569
24.0	-1.89084858881e-15	1.55878492418	8.44121507535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.155878492418	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-15.5878492418	0.0	0.0	1000.0	1000.0	0.00822846661713
25.0	-1.89084858881e-15	1.41044630956	8.58955368997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.141044630956	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-14.1044630956	0.0	0.0	1000.0	1000.0	0.00673684726215
26.0	-1.89084858881e-15	1.27622403861	8.72377596092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.127622403861	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-12.7622403861	0.0	0.0	1000.0	1000.0	0.00551562191823
27.0	-1.89084858881e-15	1.15477475822	8.8452252413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.115477475822	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-11.5477475822	0.0	0.0	1000.0	1000.0	0.00451577479009
28.0	-1.89084858881e-15	1.04488295274	8.95511704679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.104488295274	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-10.4488295274	0.0	0.0	1000.0	1000.0	0.00369717543966
29.0	-1.89084858881e-15	0.945448778517	9.05455122101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0945448778517	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-9.45448778517	0.0	0.0	1000.0	1000.0	0.00302696809061
30.0	-1.89084858881e-15	0.855477056294	9.14452294323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0855477056294	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-8.55477056294	0.0	0.0	1000.0	1000.0	0.00247825291175
31.0	-1.89084858881e-15	0.774067311002	9.22593268853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0774067311002	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-7.74067311002	0.0	0.0	1000.0	1000.0	0.00202900635096
32.0	-1.89084858881e-15	0.700404759445	9.29959524008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0700404759445	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-7.00404759445	0.0	0.0	1000.0	1000.0	0.00166119718569
33.0	-1.89084858881e-15	0.633752155612	9.36624784392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0633752155612	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-6.33752155612	0.0	0.0	1000.0	1000.0	0.00136006281183
34.0	-1.89084858881e-15	0.573442412011	9.42655758752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0573442412011	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-5.73442412011	0.0	0.0	1000.0	1000.0	0.0011135167234
35.0	-1.89084858881e-15	0.518871923175	9.48112807635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0518871923175	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-5.18871923175	0.0	0.0	1000.0	1000.0	0.000911663401689
36.0	-1.89084858881e-15	0.469494524527	9.530505475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0469494524527	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-4.69494524527	0.0	0.0	1000.0	1000.0	0.000746401142994
37.0	-1.89084858881e-15	0.424816026136	9.57518397339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0424816026136	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-4.24816026136	0.0	0.0	1000.0	1000.0	0.000611096883958
38.0	-1.89084858881e-15	0.384389266651	9.61561073288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0384389266651	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-3.84389266651	0.0	0.0	1000.0	1000.0	0.000500319973086
39.0	-1.89084858881e-15	0.347809637927	9.6521903616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0347809637927	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-3.47809637927	0.0	0.0	1000.0	1000.0	0.000409624202948
40.0	-1.89084858881e-15	0.314711035533	9.685288964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0314711035533	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-3.14711035533	0.0	0.0	1000.0	1000.0	0.000335369354595
41.0	-1.89084858881e-15	0.284762194625	9.7152378049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0284762194625	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-2.84762194625	0.0	0.0	1000.0	1000.0	0.000274575091602
42.0	-1.89084858881e-15	0.257663374504	9.74233662503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0257663374504	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-2.57663374504	0.0	0.0	1000.0	1000.0	0.00022480133953
43.0	-1.89084858881e-15	0.233143358689	9.76685664084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0233143358689	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-2.33143358689	0.0	0.0	1000.0	1000.0	0.000184050349668
44.0	-1.89084858881e-15	0.210956740467	9.78904325906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0210956740467	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-2.10956740467	0.0	0.0	1000.0	1000.0	0.000150686516214
45.0	-1.89084858881e-15	0.190881466754	9.80911853278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0190881466754	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-1.90881466754	0.0	0.0	1000.0	1000.0	0.000123370728635
46.0	-1.89084858881e-15	0.172716615698	9.82728338383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0172716615698	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-1.72716615698	0.0	0.0	1000.0	1000.0	0.000101006624339
47.0	-1.89084858881e-15	0.156280385768	9.84371961376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0156280385768	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-1.56280385768	0.0	0.0	1000.0	1000.0	8.26965844196e-05
48.0	-1.89084858881e-15	0.141408276204	9.85859172332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0141408276204	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-1.41408276204	0.0	0.0	1000.0	1000.0	6.77057062918e-05
49.0	-1.89084858881e-15	0.127951440627	9.8720485589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0127951440627	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-1.27951440627	0.0	0.0	1000.0	1000.0	5.54323072109e-05
50.0	-1.89084858881e-15	0.115775197319	9.88422480221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0115775197319	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	1.89084858881e-14	-1.15775197319	0.0	0.0	1000.0	1000.0	4.53837747763e-05
